Campeonato:,Campeonato Brasileiro - Série A/2018,Rodada:,2
Jogo:,Ceará / CE X São Paulo / SP,,
Data:,22/04/2018 Horário: 16:00 Estádio:,Governador Plácido Aderaldo Castelo / Fortaleza,
"",Arbitragem
Arbitro:,Paulo Roberto Alves Junior (AB / PR)
Arbitro Assistente 1:,Rafael Trombeta (AB / PR)
Arbitro Assistente 2:,Luciano Roggenbaum (AB / PR)
Quarto Arbitro:,Pedro Martinelli Christino (AB / PR)
Arbitro Assist Adic 1:,Lucas Paulo Torezin (CD / PR)
Arbitro Assist Adic 2:,Felipe Gomes da Silva (AB / PR)
Inspetor:,Nilson de Souza Monção (CBF / BRA)
Delegado Local:,Fabiano Teixeira de Souza ( / )
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,15:50Atraso:,,Não Houve Entrada do mandante: 16:57,,Atraso:,Não Houve
Entrada do visitante:,15:50Atraso:,,Não Houve Entrada do visitante: 16:58,,Atraso:,Não Houve
Início 1o Tempo:,16:00Atraso:,,Não Houve Início do 2o Tempo: 17:01,,Atraso:,Não Houve
Término do 1o Tempo:,16:46Acréscimo:,,1 min Término do 2o Tempo: 17:51,Acréscimo:,,5 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 0 X 0,,,
"",,,,,Relação de Jogadores,,,,
"",,Ceará / CE,,,,São Paulo / SP,,,
No,Apelido,Nome Completo T/R,,P/A,CBF No Apelido,Nome Completo,T/R,P/A,CBF
1,Everson,Everson Felipe Marqu ... T(g),,P,188398 12 Sidão,Sidney Aparecido Ram... T(g),,P,154179
3,Valdo,Andrevaldo de Jesus  ... T,,P,326990 3 Rodrigo Caio,Rodrigo Caio Coquett...,T,P,316645
11,Felipe,Felipe Azevedo dos Santos T,,P,175557 5 Arboleda,Robert Abel Arboleda...,T,P,595193
13,Luiz,Luiz Otavio Anacleto ... T,,P,291651 6 Petros,Petros Matheus dos S...,T,P,178222
20,Juninho,Paulo Roberto Valour ... T,,P,179395 10 Cueva,Christian Alberto Cu...,T,P,553524
27,Wescley,Wescley Gomes dos Santos T,,P,297441 13 Eder Militão,Eder Gabriel Militao,T,P,403320
30,Pio,Francisco Hercules d ... T,,P,169274 16 Edimar,Edimar Curitiba Fraga,T,P,163254
35,Rafael Car ...,Rafael Bruno Cajueir ... T,,P,321847 17 Santiago,Santiago Trellez Vivero,T,P,293087
36,Tiago,Tiago dos Santos Alves T,,P,167723 18 Everton,Everton Cardoso da Silva,T,P,178361
40,Arthur,Arthur Mendonça Cabral T,,P,518820 25 Hudson,Hudson Rodrigues dos...,T,P,176729
89,Arnaldo,Arnaldo Manoel de Almeida T,,P,322785 31 Igor,Igor Matheus Liziero...,T,P,344934
12,Renan,Renan Brito Soares R(g),,P,155703 40 Lucas Perri,Lucas Estella Perri R(g),,P,337017
4,Bruno,Bruno Batista Pereir ... R,,P,297966 7 Nene,Anderson Luis de Carvalho,R,P,150986
5,Naldo,Marinaldo dos Santos ... R,,P,336832 11 Lucas,Lucas Fernandes da Silva,R,P,374303
10,Reina,Javier Arley Reina Calvo R,,P,298884 20 Shaylon,Shaylon Kallyson Cardozo,R,P,421138
18,Luidy,Luidy Viegas R,,P,409509 21 Valdivia,Wanderson Ferreira d...,R,P,339155
19,Ernandes,Ernandes Dias Luz R,,P,177802 23 Marcos Gui ...,Marcos Guilherme de ...,R,P,295821
22,Leandro Silva,Leandro da Silva R,,P,178723 33 Régis Souza,Regis Ribeiro de Souza,R,P,190286
32,Douglas,Douglas Coutinho Gom ... R,,P,303545 34 Bruno Alves,Bruno Fabiano Alves,R,P,312015
37,Romario,Romario Guilherme do ... R,,P,305959 36 Caique,Caique da Silva Maria,R,P,318279
77,Roberto,Roberto Cesar Zardin ... R,,P,159419,,,,
97,Patrick,Patrick William Sa d ... R,,P,363866,,,,
99,Elton,Elton Rodrigues Brandao R,,P,162905,,,,
"",,Comissão Técnica,
"",Ceará / CE,,São Paulo / SP
Técnico:,Marcelo Augusto Oliveira Chamusca,Técnico:,Diego Vicente Aguirre Camblor
Auxiliar Técnico:,CARLOS ANDRE GONCALVES CUNHA,Auxiliar Técnico:,Jorge Fernando Pinatares Mendez
Médico:,HENRIQUE JOSE BASTOS PINHEIRO,Médico:,Jose Sanchez De Aquino
Treinador De Goleiros:,EVERALDO GONCALVES SANTANA,Treinador De Goleiros:,Juan José Verzeri Casas
Preparador Físico:,ROGER GOUVEIA E SILVA,Preparador Físico:,ANDRE SOARES JARDINE
Fisioterapeuta:,JOAO PAULO CAVALCANTE FROTA,Massagista:,MARCELO SILVA DA FONSECA LIMA
"",,,Substituições,
Tempo,1T/2T,Equipe,Entrou,Saiu
45:00,INT,São Paulo/SP,7 - Anderson Luis de Carvalho,17 - Santiago Trellez Vivero
45:00,INT,São Paulo/SP,33 - Regis Ribeiro de Souza,31 - Igor Matheus Liziero Pereira
15:00,2T,Ceará/CE,5 - Marinaldo dos Santos Oliveira,89 - Arnaldo Manoel de Almeida
19:00,2T,São Paulo/SP,21 - Wanderson Ferreira de Oliveira,18 - Everton Cardoso da Silva
24:00,2T,Ceará/CE,77 - Roberto Cesar Zardin Rodrigues,27 - Wescley Gomes dos Santos
27:00,2T,Ceará/CE,99 - Elton Rodrigues Brandao,40 - Arthur Mendonça Cabral
