Campeonato:,Campeonato Brasileiro - Série A/2018,,Rodada:,23
Jogo:,Santos / SP X Grêmio / RS,,,
Data:,06/09/2018 Horário: 19:00 Estádio:,Paulo Machado de Carvalho / Sao Paulo,,
"",,Arbitragem
Arbitro:,Wilton Pereira Sampaio (FIFA / GO),
Arbitro Assistente 1:,Fabricio Vilarinho da Silva (FIFA / GO),
Arbitro Assistente 2:,Eduardo Goncalves da Cruz (MTR / MS),
Quarto Arbitro:,Fabio Rogerio Baesteiro (AB / SP),
Arbitro Assist Adic 1:,Lucas Paulo Torezin (CD / PR),
Arbitro Assist Adic 2:,Fabio Filipus (CD / PR),
Delegado Local:,Domingos Lampariello Neto (CBF / ),
Analista de Campo:,Roberto Perassi (CBF / SP),
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,18:51Atraso:,,Não Houve Entrada do mandante: 19:58,,Atraso:,Não Houve
Entrada do visitante:,18:51Atraso:,,Não Houve Entrada do visitante: 19:59,,Atraso:,Não Houve
Início 1o Tempo:,19:00Atraso:,,Não Houve Início do 2o Tempo: 20:01,,Atraso:,Não Houve
Término do 1o Tempo:,19:46Acréscimo:,,1 min Término do 2o Tempo: 20:49,Acréscimo:,,3 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 0 X 0,,,
"",,,,,Relação de Jogadores,,,,
"",,Santos / SP,,,,Grêmio / RS,,,
No,Apelido,Nome Completo,T/R,P/A,CBF No Apelido,Nome Completo T/R,,P/A,CBF
1,Vanderlei,Vanderlei Farias da Silva,T(g),P,177770 1 M. Grohe,Marcelo Grohe T(g),,P,168351
3,Sousa,Jean Mota Oliveira d ...,T,P,331842 3 Geromel,Pedro Tonon Geromel T,,P,165322
4,Victor Ferraz,Victor Ferraz Macedo,T,P,170272 6 Leo Gomes,Leonardo Gomes da Co... T,,P,303436
5,Alison,Alison Lopes Ferreira,T,P,308980 16 Thaciano,Thaciano Mickael da Silva T,,P,391953
6,Gustavo,Gustavo Henrique Vernes,T,P,186450 17 Ramiro,Ramiro Moschen Benetti T,,P,295418
9,Rodrygo,Rodrygo Silva de Goes,T,P,441648 22 Bressan,Matheus Simonete Bre... T,,P,295548
10,Gabriel B.,Gabriel Barbosa Almeida,T,P,337830 23 Alisson,Alisson Euler de Fre... T,,P,317751
16,Dodo,Jose Rodolfo Pires R ...,T,P,187787 26 M. Oliveira,Marcelo Oliveira Ferreira T,,P,172123
21,Diego,Diego Cristiano Evaristo,T,P,334559 32 Matheus H.,Matheus Henrique de SouzaT,,P,407776
27,Eduardo Sasha Eduardo Colcenti Antunes,,T,P,295792 77 Cicero,Cicero Santos T,,P,155840
35,Robson,Robson Alves de Barros,T,P,352528 90 Andre,Andre Felipe Ribeiro... T,,P,292942
12,Vladimir,Vladimir Orlando Car ...,R(g),P,180622 48 Paulo Victor,Paulo Victor Mileo V... R(g),,P,175411
2,Luiz,Luiz Felipe do Nasci ...,R,P,354299 10 Douglas,Douglas dos Santos R,,P,146817
8,Renato,Renato Dirnei Florencio,R,P,123823 14 Kaio,Kaio Silva Mendes R,,P,359493
11,Bruno,Bruno Henrique Pinto,R,P,401839 15 Vico,Vinicius Duarte R,,P,384617
17,Derlis Gon ...,Derlis Alberto Gonza ...,R,P,633582 27 Thonny And ...,Thonny Anderson da S... R,,P,318266
18,Guilherme,Guilherme Nunes da Silva,R,P,460473 28 Paulo Miranda,Jonathan Doin R,,P,291380
22,Bryan Ruiz,Bryan Jafet Ruiz Gonzalez,R,P,633125 29 J. Capixaba,Luis Antonio da Roch... R,,P,402681
23,Arthur,Arthur Gomes Lourenco,R,P,387808 33 Pepe,Eduardo Gabriel Aqui... R,,P,428672
25,Yuri,Yuri Oliveira Lima,R,P,307979,,,,
29,Yuri Alberto,Yuri Alberto Monteir ...,R,P,436395,,,,
36,Copete,Jonathan Copete Valencia,R,P,553190,,,,
38,Daniel,Daniel Guedes da Silva,R,P,317780,,,,
"",,Comissão Técnica,
"",Santos / SP,,Grêmio / RS
Técnico:,Alexi Stival,Técnico:,Renato Portaluppi
Auxiliar Técnico:,AVLAMIR DIRCEO STIVAL,Auxiliar Técnico:,ALEXANDRE PEREIRA MENDES
Médico:,THIAGO RIBEIRO DOS SANTOS,Médico:,FELIPE WILDT DO CANTO
Treinador De Goleiros:,SEBASTIAO MARTINS DE OLIVEIRA JUNIOR,Treinador De Goleiros:,ROGERIO AUGUSTO GODOY DA SILVA
Preparador Físico:,LUIZ CARLOS DE SOUZA DAS NEVES,Preparador Físico:,ROGERIO DIAS LUIZ
Massagista:,JOSE JORGE JESUINO,Massagista:,LUCAS SILVA DA CRUZ
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
45:00,INT,Santos/SP,,38 - Daniel Guedes da Silva,3 - Jean Mota Oliveira de Sousa
16:00,2T,Santos/SP,,17 - Derlis Alberto Gonzalez Gale...,27 - Eduardo Colcenti Antunes
25:00,2T,Santos/SP,,22 - Bryan Jafet Ruiz Gonzalez,5 - Alison Lopes Ferreira
34:00,2T,Grêmio/RS,,33 - Eduardo Gabriel Aquino Cossa,90 - Andre Felipe Ribeiro de Souza
