Campeonato:,Campeonato Brasileiro - Série A/2018,,Rodada:,38
Jogo:,Bahia / BA X Cruzeiro / MG,,,
Data:,02/12/2018 Horário: 17:00 Estádio:,Roberto Santos / Salvador,,
"",,Arbitragem
Arbitro:,Bruno Arleu de Araujo (AB / RJ),
Arbitro Assistente 1:,Luiz Claudio Regazone (AB / RJ),
Arbitro Assistente 2:,Thiago Henrique Neto Correa Farinha (AB / RJ),
Quarto Arbitro:,Gabriel Conti Viana (AB / RJ),
Arbitro Assist Adic 1:,Philip Georg Bennett (CD / RJ),
Arbitro Assist Adic 2:,Rodrigo Nunes de Sa (CD / RJ),
Delegado Local:,Silvio Mendes da Paixao Junior ( / ),
Analista de Campo:,Kleber Moradillo da Silva (CBF / BA),
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,16:50Atraso:,,Não Houve Entrada do mandante: 17:59,,Atraso:,Não Houve
Entrada do visitante:,16:50Atraso:,,Não Houve Entrada do visitante: 18:00,,Atraso:,Não Houve
Início 1o Tempo:,17:00Atraso:,,Não Houve Início do 2o Tempo: 18:02,,Atraso:,Não Houve
Término do 1o Tempo:,17:47Acréscimo:,,2 min Término do 2o Tempo: 18:49,Acréscimo:,,2 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 0 X 0,,,
"",,,,,Relação de Jogadores,,,,
"",,Bahia / BA,,,,Cruzeiro / MG,,,
No,Apelido,Nome Completo T/R,,P/A,CBF No Apelido,Nome Completo,T/R,P/A,CBF
33,Anderson,Anderson Pedro da Si ... T(g),,P,155955 12 Rafael,Rafael Pires Monteiro,T(g),P,180213
5,Flavio,Flavio Medeiros da Silva T,,P,337826 2 Ezequiel,Ezequiel Jacinto de Biasi,T,P,302436
6,Léo,Leonardo Pinheiro da ... T,,P,346294 11 David,David Correia da Fonseca,T,P,430588
9,Gilberto,Gilberto Oliveira So ... T,,P,185444 14 Cacá,Carlos de Menezes Junior,T,P,510110
10,Ze Rafael,Jose Rafael Vivian T,,P,330886 15 Patrick,Patrick de Carvalho Brey,T,P,395968
11,Edigar Junio,Edigar Junio Teixeir ... T,,P,296349 16 Lucas Silva,Lucas Silva Borges,T,P,320111
13,Douglas Groli,Douglas Ricardo Groli T,,P,328680 17 Raniel San ...,Raniel Santana de Va...,T,P,447783
17,Elton,Elton Junior Melo Ataide T,,P,181803 27 Manoel,Manoel Messias Silva...,T,P,182423
18,Ramires,Eric dos Santos Rodrigues T,,P,521939 29 Lucas Romero,Lucas Daniel Romero,T,P,541523
19,Nilton,Nilton Ferreira Junior T,,P,163518 40 Ederson,Ederson Jose dos San...,T,P,441979
28,Lucas Fonseca Lucas Silva Fonseca,T,,P,309265 99 Sassá,Luiz Ricardo Alves,T,P,337172
32,Fernando,Fernando Augusto de  ... R(g),,P,354105 39 Vitor Eudes,Vitor Eudes de Souza...,R(g),P,444850
4,Jackson,Jackson de Souza R,,P,299142 32 Laercio,Laercio da Silva Carvalho,R,P,552728
12,Clayton,Clayton da Silveira  ... R,,P,380745 34 Gustavo Rissi,Gustavo Martini Rissi,R,P,388152
14,Henrique,Luiz Henrique Beserr ... R,,P,410340 36 Rafael,Rafael Lucas Cardoso...,R,P,444618
16,Paulinho,Paulo Victor da Silva R,,P,351920 41 Alejandro,Alejandro Santana Vi...,R,P,540294
21,IGNACIO,IGNACIO DA SILVA OLIVEIRRA,,P,530656 43 Pedro,Pedro Henrique Rodri...,R,P,440763
23,Junior Bru ...,Jose Francisco dos S ... R,,P,450033 44 David,David Andrade de Oliveira,R,P,533052
29,Vinicius,Vinicius Goes Barbos ... R,,P,294769,,,,
36,Lepu,Willean Bernardo Willemen R,,P,447189,,,,
"",,Comissão Técnica,
"",Bahia / BA,,Cruzeiro / MG
Técnico:,ENDERSON ALVES MOREIRA,Técnico:,SIDNEI DE ESPIRITO
Auxiliar Técnico:,LUIS FERNANDO ROSA FLORES,Auxiliar Técnico:,RAFAEL DA SILVA VIEIRA
Médico:,RODRIGO DANIEL SOUSA,Médico:,SERGIO AUGUSTO CAMPOLINA DE AZEREDO
Treinador De Goleiros:,ROGERIO ALVES DE LIMA,Treinador De Goleiros:,ROBERTO BARBOSA DOS SANTOS
Preparador Físico:,EDY CARLOS TOPOROWICZ,Preparador Físico:,EDUARDO LUIS DA SILVA
Massagista:,Jaime Benito Sanches Neto,Fisioterapeuta:,ANDRE MARLEY DA SILVA ROCHA
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
19:00,2T,Bahia/BA,,12 - Clayton da Silveira da Silva,11 - Edigar Junio Teixeira Lima
19:00,2T,Bahia/BA,,29 - Vinicius Goes Barbosa de Souza,10 - Jose Rafael Vivian
26:00,2T,Bahia/BA,,14 - Luiz Henrique Beserra dos Sa...,18 - Eric dos Santos Rodrigues
40:00,2T,Cruzeiro/MG,,32 - Laercio da Silva Carvalho,99 - Luiz Ricardo Alves
43:00,2T,Cruzeiro/MG,,41 - Alejandro Santana Viniegra,11 - David Correia da Fonseca
