Campeonato:,Campeonato Brasileiro - Série A/2018,,Rodada:,25
Jogo:,Santos / SP X São Paulo / SP,,,
Data:,16/09/2018 Horário: 16:00 Estádio:,Urbano Caldeira / Santos,,
"",Arbitragem
Arbitro:,Ricardo Marques Ribeiro (FIFA / MG)
Arbitro Assistente 1:,Guilherme Dias Camilo (FIFA / MG)
Arbitro Assistente 2:,Sidmar dos Santos Meurer (AB / MG)
Quarto Arbitro:,Evandro de Melo Lima (AB / SP)
Arbitro Assist Adic 1:,Thiago Luis Scarascati (CD / SP)
Arbitro Assist Adic 2:,Salim Fende Chavez (AB / SP)
Inspetor:,Roberto Perassi (CBF / SP)
Delegado Local:,Jose Guilherme Fontoura Lima (CBF / )
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,15:50Atraso:,,Não Houve Entrada do mandante: 16:58,,Atraso:,Não Houve
Entrada do visitante:,15:50Atraso:,,Não Houve Entrada do visitante: 16:59,,Atraso:,Não Houve
Início 1o Tempo:,16:00Atraso:,,Não Houve Início do 2o Tempo: 17:01,,Atraso:,Não Houve
Término do 1o Tempo:,16:46Acréscimo:,,1 min Término do 2o Tempo: 17:51,Acréscimo:,,5 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 0 X 0,,,
"",,,,,Relação de Jogadores,,,,
"",,Santos / SP,,,,São Paulo / SP,,,
No,Apelido,Nome Completo,T/R,P/A,CBF No Apelido,Nome Completo T/R,,P/A,CBF
1,Vanderlei,Vanderlei Farias da Silva,T(g),P,177770 12 Sidão,Sidney Aparecido Ram... T(g),,P,154179
4,Victor Ferraz,Victor Ferraz Macedo,T,P,170272 4 Anderson,Anderson Vieira Martins T,,P,166258
5,Alison,Alison Lopes Ferreira,T,P,308980 5 Arboleda,Robert Abel Arboleda... T,,P,595193
6,Gustavo,Gustavo Henrique Vernes,T,P,186450 8 Jucilei,Jucilei da Silva T,,P,184845
7,Carlos San ...,Carlos Andres Sanche ...,T,P,633531 9 Diego Souza,Diego de Souza Andrade T,,P,161625
9,Rodrygo,Rodrygo Silva de Goes,T,P,441648 10 Nene,Anderson Luis de Carvalho T,,P,150986
10,Gabriel B.,Gabriel Barbosa Almeida,T,P,337830 14 Reinaldo,Reinaldo Manoel da Silva T,,P,332318
16,Dodo,Jose Rodolfo Pires R ...,T,P,187787 22 Everton,Everton Cardoso da Silva T,,P,178361
17,Derlis Gon ...,Derlis Alberto Gonza ...,T,P,633582 23 Joao Rojas,Joao Robin Rojas Mendoza T,,P,631527
21,Diego,Diego Cristiano Evaristo,T,P,334559 25 Hudson,Hudson Rodrigues dos... T,,P,176729
35,Robson,Robson Alves de Barros,T,P,352528 34 Bruno Alves,Bruno Fabiano Alves T,,P,312015
12,Vladimir,Vladimir Orlando Car ...,R(g),P,180622 1 Jean,Jean Paulo Fernandes... R(g),,P,420409
2,Luiz,Luiz Felipe do Nasci ...,R,P,354299 3 Rodrigo Caio,Rodrigo Caio Coquett... R,,P,316645
3,Sousa,Jean Mota Oliveira d ...,R,P,331842 16 Edimar,Edimar Curitiba Fraga R,,P,163254
8,Renato,Renato Dirnei Florencio,R,P,123823 17 Santiago,Santiago Trellez Vivero R,,P,293087
11,Bruno,Bruno Henrique Pinto,R,P,401839 18 Everton Fe ...,Everton Felipe de Ol... R,,P,381047
20,Wanderson,Wanderson Felipe Car ...,R,P,536862 19 Gonzalo Ca ...,Gonzalo Rodrigo Carn... R,,P,617662
22,Bryan Ruiz,Bryan Jafet Ruiz Gonzalez,R,P,633125 20 Shaylon,Shaylon Kallyson Cardozo R,,P,421138
23,Arthur,Arthur Gomes Lourenco,R,P,387808 27 Luan,Luan Vinicius da Sil... R,,P,432222
25,Yuri,Yuri Oliveira Lima,R,P,307979 28 Felipe,Felipe Araruna Hoffmann R,,P,356726
27,Eduardo Sasha Eduardo Colcenti Antunes,,R,P,295792 31 Igor,Igor Matheus Liziero... R,,P,344934
36,Copete,Jonathan Copete Valencia,R,P,553190,,,,
38,Daniel,Daniel Guedes da Silva,R,P,317780,,,,
"",,Comissão Técnica,
"",Santos / SP,,São Paulo / SP
Técnico:,Alexi Stival,Técnico:,Diego Vicente Aguirre Camblor
Auxiliar Técnico:,AVLAMIR DIRCEO STIVAL,Auxiliar Técnico:,Jorge Fernando Pinatares Mendez
Médico:,CARLO ALBA DE ARAUJO,Médico:,Auro De Freitas Rayel
Treinador De Goleiros:,SEBASTIAO MARTINS DE OLIVEIRA JUNIOR,Treinador De Goleiros:,Juan José Verzeri Casas
Preparador Físico:,LUIZ CARLOS DE SOUZA DAS NEVES,Preparador Físico:,ANDRE SOARES JARDINE
Massagista:,JOSE JORGE JESUINO,Massagista:,Ailton Rodrigues
"",,,Substituições,
Tempo,1T/2T,Equipe,Entrou,Saiu
45:00,1T,São Paulo/SP,31 - Igor Matheus Liziero Pereira,22 - Everton Cardoso da Silva
24:00,2T,Santos/SP,20 - Wanderson Felipe Cardoso dos...,17 - Derlis Alberto Gonzalez Gale...
31:00,2T,São Paulo/SP,17 - Santiago Trellez Vivero,9 - Diego de Souza Andrade
33:00,2T,Santos/SP,11 - Bruno Henrique Pinto,7 - Carlos Andres Sanchez Arcosa
40:00,2T,São Paulo/SP,18 - Everton Felipe de Oliveira S...,23 - Joao Robin Rojas Mendoza
42:00,2T,Santos/SP,23 - Arthur Gomes Lourenco,9 - Rodrygo Silva de Goes
