Campeonato:,Campeonato Brasileiro - Série A/2018,,Rodada:,6
Jogo:,Paraná / PR X Grêmio / RS,,,
Data:,20/05/2018 Horário: 16:00 Estádio:,Durival Britto e Silva / Curitiba,,
"",,Arbitragem
Arbitro:,Rodrigo Batista Raposo (AB / DF),
Arbitro Assistente 1:,Daniel Henrique da Silva Andrade (AB / DF),
Arbitro Assistente 2:,Luciano Benevides de Sousa (AB / DF),
Quarto Arbitro:,Ciro Chaban Junqueira (AB / DF),
Arbitro Assist Adic 1:,Rafael Martins Diniz (CD / DF),
Arbitro Assist Adic 2:,Christiano Gayo Nascimento (CD / DF),
Inspetor:,Anderson Carlos Gonçalves (CBF / PR),
Delegado Local:,Eduardo Senna (CBF / ),
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,15:50Atraso:,,Não Houve Entrada do mandante: 17:00,,Atraso:,Não Houve
Entrada do visitante:,15:50Atraso:,,Não Houve Entrada do visitante: 17:00,,Atraso:,Não Houve
Início 1o Tempo:,16:00Atraso:,,Não Houve Início do 2o Tempo: 17:02,,Atraso:,Não Houve
Término do 1o Tempo:,16:47Acréscimo:,,2 min Término do 2o Tempo: 17:54,Acréscimo:,,7 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 0 X 0,,,
"",,,,,Relação de Jogadores,,,,
"",,Paraná / PR,,,,Grêmio / RS,,,
No,Apelido,Nome Completo,T/R,P/A,CBF No Apelido,Nome Completo,T/R,P/A,CBF
1,Thiago Rod ...,Thiago Rodrigues de  ...,T(g),P,178365 1 M. Grohe,Marcelo Grohe,T(g),P,168351
2,Junior,Ozealisson Santos Gomes,T,P,419569 2 Leo Moura,Leonardo da Silva Moura,T,P,137644
3,Neris,Hueglo dos Santos Neris,T,P,333318 4 Kannemann,Walter Kannemann,T,P,554626
4,Cleber,Cleber Janderson Per ...,T,P,297414 7 Luan,Luan Guilherme de Je...,T,P,409960
5,Leandro,Leandro Vilela Sales ...,T,P,315023 8 Maicon,Maicon Thiago Pereir...,T,P,166603
6,Mansur,Joeliton Lima Santos,T,P,325020 12 Cortes,Bruno Cortes Barbosa,T,P,180546
7,Jhonny,Jhonny Lucas Flora B ...,T,P,522890 17 Ramiro,Ramiro Moschen Benetti,T,P,295418
8,Torito,Jorge Daniel Gonzale ...,T,P,610454 18 Maicosuel,Maicosuel Reginaldo ...,T,P,161269
9,Carlos Alb ...,Carlos Alberto Carva ...,T,P,353824 22 Bressan,Matheus Simonete Bre...,T,P,295548
10,Caio Henrique,Caio Henrique Olivei ...,T,P,337823 25 Jailson,Jailson Marques Siqueira,T,P,407095
11,Silvinho,Silvio Jose Cardoso  ...,T,P,185301 90 Andre,Andre Felipe Ribeiro...,T,P,292942
12,David,David Rambo Becker,R(g),P,364100 48 Paulo Victor,Paulo Victor Mileo V...,R(g),P,175411
13,Alemão,Jucimar Jose Teixeira,R,P,295317 10 Cicero,Cicero Santos,R,P,155840
14,Jesiel,Jesiel Cardoso Miranda,R,P,353826 13 Lima,Vinicius Moreira de Lima,R,P,403112
15,Rayan,Rayan Poltronieri Pereira,R,P,184819 14 Kaio,Kaio Silva Mendes,R,P,359493
16,Diego,Diego Goncalves,R,P,376405 16 Thaciano,Thaciano Mickael da Silva,R,P,391953
17,Igor,Igor Aquino da Silva,R,P,421778 21 Madson,Madson Ferreira dos ...,R,P,321829
18,Alex,Alex Paulo Menezes S ...,R,P,354387 26 M. Oliveira,Marcelo Oliveira Ferreira,R,P,172123
19,Wesley,Wesley Dias Claudino,R,P,322930 27 Thonny And ...,Thonny Anderson da S...,R,P,318266
20,Carlos Edu ...,Carlos Eduardo Marqu ...,R,P,166274 28 Paulo Miranda,Jonathan Doin,R,P,291380
21,Matheus,Matheus Pereira da Silva,R,P,337270 31 Lucas Poletto,Lucas Poletto Costa,R,P,291269
22,Léo Itape ...,Leonardo de Oliveira ...,R,P,184221 33 Pepe,Eduardo Gabriel Aqui...,R,P,428672
23,Luan,Luan Viana Patrocinio,R,P,336361,,,,
"",,Comissão Técnica,
"",Paraná / PR,,Grêmio / RS
Técnico:,MARIO ROGERIO REIS MICALE,Técnico:,Renato Portaluppi
Auxiliar Técnico:,Fabio Jose Dos Santos,Auxiliar Técnico:,ALEXANDRE PEREIRA MENDES
Médico:,JEFFERSON HUYER KLIPPEL,Médico:,FELIPE WILDT DO CANTO
Treinador De Goleiros:,THIAGO COSTA MEHL,Treinador De Goleiros:,ROGERIO AUGUSTO GODOY DA SILVA
Preparador Físico:,MARCOS DE SEIXAS CORREA,Preparador Físico:,ROGERIO DIAS LUIZ
Massagista:,ELIZALDO VIEIRA DE SOUZA JUNIOR,Massagista:,ANDERSON MACHADO MEURER
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
25:00,2T,Grêmio/RS,,33 - Eduardo Gabriel Aquino Cossa,18 - Maicosuel Reginaldo de Matos
25:00,2T,Grêmio/RS,,10 - Cicero Santos,25 - Jailson Marques Siqueira
27:00,2T,Paraná/PR,,22 - Leonardo de Oliveira Clemente,5 - Leandro Vilela Sales Teixeira
33:00,2T,Paraná/PR,,18 - Alex Paulo Menezes Santana,10 - Caio Henrique Oliveira Silva
33:00,2T,Grêmio/RS,,13 - Vinicius Moreira de Lima,2 - Leonardo da Silva Moura
40:00,2T,Paraná/PR,,13 - Jucimar Jose Teixeira,2 - Ozealisson Santos Gomes
