Campeonato:,Campeonato Brasileiro - Série C/2020,,Rodada:,3
Jogo:,Brusque / SC X Vila Nova / GO,,,
Data:,26/12/2020 Horário: 21:00 Estádio:,Augusto Bauer / Brusque,,
"",Arbitragem
Arbitro:,José Mendonça da Silva Junior (AB / PR)
Arbitro Assistente 1:,Sidmar dos Santos Meurer (AB / PR)
Arbitro Assistente 2:,Luiz H Souza Santos Renesto (AB / PR)
Quarto Arbitro:,Charly Wendy Straub Deretti (FIFA / SC)
Delegado Local:,Paulo Cesar Goncalves ( / )
Analista de Campo:,Vayran da Silva Rosa (CBF / SC)
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,20:54Atraso:,,Não Houve Entrada do mandante: 21:58,,Atraso:,Não Houve
Entrada do visitante:,20:55Atraso:,,Não Houve Entrada do visitante: 21:59,,Atraso:,Não Houve
Início 1o Tempo:,21:00Atraso:,,Não Houve Início do 2o Tempo: 22:02,,Atraso:,Não Houve
Término do 1o Tempo:,21:47Acréscimo:,,2 min Término do 2o Tempo: 22:53,Acréscimo:,,6 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 0 X 0,,,
"",,,,,Relação de Jogadores,,,,
"",,Brusque / SC,,,,Vila Nova / GO,,,
No,Apelido,Nome Completo,T/R,P/A,CBF No Apelido,Nome Completo,T/R,P/A,CBF
21,Ruan,Eudes Ruan de Sousa  ...,T(g),P,295153 1 Fabricio,Fabricio Barros Santana T(g),,P,178321
2,Edilson,Edilson Jose da Silv ...,T,P,402841 4 Adalberto,Adalberto dos Santos ...,T,P,184704
3,Ianson,Ianson Acosta Soares,T,P,311522 5 Rafael Donato,Rafael Ferreira Donato,T,P,190431
4,Everton,Everton Paulo Strieder,T,P,302881 6 Mario Henr ...,Mario Henrique Gomes ...,T,P,410025
5,Rodolfo,Gerson Rodolfo da Silva,T,P,183707 7 Yuri,Yuri Naves Roberto,T,P,177357
6,Airton,Airton Santos de Oliveira,T,P,186040 8 Pablo,Pablo Roberto dos Sa ...,T,P,568345
8,Ze Mateus,Jose Mateus Junior,T,P,317054 9 Henan,Henan Faria Silveira,T,P,178099
9,MAURICIO,Mauricio Garcez de Jesus,T,P,642656 10 Alan,Alan Cassio da Cruz,T,P,177957
10,Thiago Ala ...,Luiz Carlos Marques Lima,T,P,298523 11 Talles,Talles Brener de Paula,T,P,433582
11,Nuno,Marco Antonio Milita ...,T,P,295260 21 Celsinho,Celsonil Santos de M ...,T,P,175018
22,Joao Carlos,Joao Carlos dos Sant ...,T,P,299683 23 Dudu,Luiz Eduardo Fleuri  ...,T,P,432058
1,Ze Carlos,Jose Carlos dos Anjo ...,R(g),P,163064 12 Marcos,Marcos Venicius Sant ... R(g),,P,540636
7,Eliomar,Eliomar dos Santos Silva,R,P,173835 2 Jonh Lennon,Jonh Lennon Silva Santos,R,P,304285
13,Cleyton,Cleyton do Nasciment ...,R,P,292096 3 Saimon,Saimon Pains Tormen,R,P,188643
14,Negueti,Rodrigo dos Santos Silva,R,P,167760 15 Pedro Bambu,Pedro Gonzaga,R,P,298432
15,Claudinho,Claudio de Souza,R,P,308008 17 Mauro,Mauro Job Pontes Junior,R,P,188941
16,Emerson,Emerson Martins da Silva,R,P,292221 18 CAIQUE,Caique Calito Fernan ...,R,P,641030
17,Escuro,Guilherme Maximiano  ...,R,P,394142 19 Rafhael Lucas,Rafhael Lucas Olivei ...,R,P,309723
18,Índio,Marcus Vinicius Ferr ...,R,P,361585 20 Biancucchi,Emanuel Adrian Biancucchi,R,P,459687
19,Fio,Gleidson Santos Chag ...,R,P,329667,,,,
20,Jefferson  ...,Jefferson Renan da Silva,R,P,324735,,,,
23,Denis Mace ...,Denis Macedo de Miranda,R,P,369753,,,,
24,Ronaell,Ronaell Rubens da Si ...,R,P,182403,,,,
"",,Comissão Técnica,
"",Brusque / SC,,Vila Nova / GO
Técnico:,Jerson Testoni,Técnico:,Marcio Fernandes Figueiredo
Auxiliar Técnico:,Fernando Fraga De Borba,Auxiliar Técnico:,Marcio Fernandes Figueiredo Junior
Médico:,Lucas Samrsla Bremm,Médico:,Jonas Krischke Sebastiany
Treinador De Goleiros:,Marcio Michel Silva De Quevedo,Treinador De Goleiros:,Lauro Jose De Araujo Filho
Preparador Físico:,Marcos Vinicius Monassa Abella,Preparador Físico:,Luiz Andre Moreira Santos
Massagista:,Gustavo Chenci,Massagista:,Almir Carlos De Sousa
"",,,Substituições,
Tempo,1T/2T,Equipe,Entrou,Saiu
13:00,2T,Vila Nova/GO,3 - Saimon Pains Tormen,6 - Mario Henrique Gomes de Moura
22:00,2T,Brusque/SC,20 - Jefferson Renan da Silva,22 - Joao Carlos dos Santos Torres
27:00,2T,Brusque/SC,23 - Denis Macedo de Miranda,11 - Marco Antonio Militao Junior
31:00,2T,Vila Nova/GO,2 - Jonh Lennon Silva Santos,21 - Celsonil Santos de Macedo Ju...
31:00,2T,Vila Nova/GO,18 - Caique Calito Fernandes Costa,11 - Talles Brener de Paula
42:00,2T,Vila Nova/GO,20 - Emanuel Adrian Biancucchi,10 - Alan Cassio da Cruz
42:00,2T,Vila Nova/GO,19 - Rafhael Lucas Oliveira da Si...,9 - Henan Faria Silveira
