"",,Arbitragem
Arbitro:,Salim Fende Chavez (CBF-3 / SP),
Arbitro Assistente 1:,Diogo Correia dos Santos (CBF-3 / SP),
Arbitro Assistente 2:,Evandro de Melo Lima (CBF-3 / SP),
Quarto Arbitro:,Rafael Gomes Felix da Silva (CBF-3 / SP),
Assessor:,Silvio Cesar Silva de Lima (ASS / SP),
Delegado Local:,Domingos Lampariello Neto (000 / ),
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,15:50Atraso:,,Não Houve Entrada do mandante: 16:59,Atraso:,,Não Houve
Entrada do visitante:,15:50Atraso:,,Não Houve Entrada do visitante: 16:58,Atraso:,,Não Houve
Início 1o Tempo:,16:00 Atraso:,,Não Houve Início do 2o Tempo: 17:01,Atraso:,,Não Houve
Término do 1o Tempo:,16:46 Acréscimo:,,1 min Término do 2o Tempo: 17:49,Acréscimo:,,3 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 0 X 1,,,
"",,,,Relação de Jogadores,,,
"",,Guaratinguetá / SP,,,Guarani / SP,,
No,Apelido,Nome Completo,T/R P/A,CBF No Apelido,Nome Completo,T/R P/A,CBF
1,Flaysmar,Flaysmar Francisco L ...,T P,324461 1 Leandro,Leandro Moreira dos ...,T P,158945
2,Guilherme,Guilherme Fernandes  ...,T P,323684 2 Lenon,Lenon Fernandes Ribeiro,T P,184363
3,Victor,Victor Matheus Silva,T P,349083 3 Antonio,Antonio Ferreira de ...,T P,159790
4,Kaue,Kaue Rodrigues de Araujo,T P,172340 4 Leandro,Leandro Amaro dos Sa...,T P,168608
6,Elivelton,Elivelton Lima Despl ...,T P,451817 5 Auremir,Auremir Evangelista ...,T P,341763
8,Marcus,Marcus Vinicius Rodr ...,T P,434638 6 Gilton,Gilton Ribeiro,T P,182751
9,Anderson,Anderson Oliveira Silva,T P,539759 7 Alex,Alex Paulo Menezes S...,T P,354387
11,Andre,Andre Clovis Silva Filho,T P,528606 8 Maxsuel,Maxsuel Rodrigo Lino,T P,165641
14,Israel,Israel Santana dos S ...,T P,344954 9 Everton Ra ...,Everton Ramos da Silva,T P,151187
15,Samuel,Samuel Ramos Parreiras,T P,440157 10 Fumagalli,Jose Fernando Fumagalli,T P,125250
19,Henrique,Henrique Biazzuto Lira,T P,308084 11 Deivid,Deivid Anacleto de Souza,T P,180826
5,Wellinton,Wellinton Gustavo Fe ...,R P,461832 12 Luis,Luis Carlos Dallastella,R P,168281
7,Thierry,Thierry Zamblauskas  ...,R P,162755 13 Genilson,Genilson Ventura Men...,R P,190137
10,Luca,Luca Marchioni Savoia,R P,313409 14 Mauricio,Mauricio da Silva Di...,R P,333809
12,Vinicius,Vinicius Barboza Dagnoni,R P,345557 15 Leonardo R ...,Leonardo Rigo da Silva,R P,339784
13,Kaue Martins,Kaue Martins da Silv ...,R P,554416 16 Denis,Denis Neves Resende ...,R P,189556
16,Adriano,Adriano de Jesus Souza,R P,350878 17 Wesley,Wesley Dias Claudino,R P,322930
17,Guthere Al ...,Guthere Alves de Ale ...,R P,410576 18 Renato,Renato Henrique Ferr...,R P,335586
18,Leonardo,Leonardo Rincon de O ...,R P,363924 19 Pedro,Pedro Henrique Masca...,R P,367752
20,Andre,Andre Sousa e Silva,R P,323229 20 Elielton,Elielton Batista dos...,R P,401831
21,Rai,Rai de Souza Marques ...,R P,335883,,,
22,Leonardo,Leonardo Nascimento  ...,R A,537916,,,
23,Enrico,Enrico Mazzer Toledo ...,R P,351847,,,
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
36:00,2T,18,NR,Renato Henrique Ferreira Silvestre da Silva,,Guarani/SP
"",,,Substituições,
Tempo,1T/2T,Equipe,Entrou,Saiu
45:00,INT,Guaratinguetá/SP,16 - Adriano de Jesus Souza,2 - Guilherme Fernandes Magal ...
12:00,2T,Guarani/SP,19 - Pedro Henrique Mascarenha ...,9 - Everton Ramos da Silva
17:00,2T,Guaratinguetá/SP,5 - Wellinton Gustavo Fernand ...,14 - Israel Santana dos Santos ...
25:00,2T,Guarani/SP,18 - Renato Henrique Ferreira  ...,11 - Deivid Anacleto de Souza
28:00,2T,Guaratinguetá/SP,21 - Rai de Souza Marques Alve ...,9 - Anderson Oliveira Silva
31:00,2T,Guarani/SP,16 - Denis Neves Resende da Si ...,8 - Maxsuel Rodrigo Lino
