Campeonato:,Copa do Brasil - Profissional/2019,,,Rodada:,Volta
Jogo:,Foz do Iguaçu / PR X Ceará / CE,,,,
Data:,27/02/2019 Horário: 19:15,Estádio:,Estádio do Abc / Foz do Iguacu,,
"",,Arbitragem
Arbitro:,Bruno Arleu de Araujo (AB / RJ),
Arbitro Assistente 1:,Luiz Claudio Regazone (AB / RJ),
Arbitro Assistente 2:,Thiago Henrique Neto Correa Farinha (AB / RJ),
Quarto Arbitro:,Lucas Paulo Torezin (CD / PR),
Analista de Campo:,Gildasio Jose dos Santos (CBF / PR),
"",,,Cronologia,,
"",1o Tempo,,,2o Tempo,
Entrada do mandante:,19:05,Atraso:,Não Houve Entrada do mandante:,20:15Atraso:,Não Houve
Entrada do visitante:,19:05,Atraso:,Não Houve Entrada do visitante:,20:15Atraso:,Não Houve
Início 1o Tempo:,19:15,Atraso:,Não Houve Início do 2o Tempo:,20:17Atraso:,Não Houve
Término do 1o Tempo:,20:02,Acréscimo:,2 min Término do 2o Tempo:,21:06Acréscimo:,4 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 0 X 0,Resultado Penalti: 2 X 4,
"",,,,,Relação de Jogadores,,,,
"",,Foz do Iguaçu / PR,,,,Ceará / CE,,,
No,Apelido,Nome Completo,T/R,P/A,CBF No Apelido,Nome Completo,T/R,P/A,CBF
1,Alisson,Fellipe Alisson Magn ... T(g),,P,327941 83 Fernando,Fernando Henrique do...,T(g),P,156439
2,Leonardo,Leonardo de Campos B ...,T,P,294403 3 Valdo,Andrevaldo de Jesus ...,T,P,326990
3,Leandro,Leandro Bernardi Silva,T,P,149749 6 Joao Lucas,Joao Lucas Cardoso,T,P,303237
4,Luiz,Luiz Matheus Servo d ...,T,P,322867 8 Ricardinho,Ricardo Dias Acosta,T,P,169114
5,Eder,Eder Wilson da Silva ...,T,P,389635 9 Roger,Roger Rodrigues da Silva,T,P,155541
6,Ribeiro,Mauricio Ribeiro Cam ...,T,P,379275 10 Felipe,Felipe de Oliveira Silva,T,P,189538
7,Vinicius,Vinicius Scorse Martins,T,P,377311 13 Luiz,Luiz Otavio Anacleto...,T,P,291651
8,Douglas,Douglas Santos da Silva,T,P,299812 19 Fabinho,Fabio Goncalves,T,P,175065
9,Matheus,Matheus Dillmann Pereira,T,P,297023 20 Juninho,Paulo Roberto Valour...,T,P,179395
10,Juninho,Junior Cezar de Souz ...,T,P,298805 22 Samuel,Samuel Xavier Brito,T,P,292428
11,Joao,Joao Guilherme Barce ...,T,P,384163 30 Chico,Francisco Hyun Sol Kim,T,P,326622
12,Rogerio,Rogerio dos Santos G ... R(g),,P,409136 12 Enzo,Enzo Mateus Bastos O...,R(g),P,504453
13,Thomas,Thomas Kayck Martins ...,R,P,407485 2 Cristovam,Cristovam Roberto Ri...,R,P,188472
14,Vacaria,Leonardo Gebert Wolff,R,P,422556 4 Brock,Eduardo Schroeder Brock,R,P,291997
15,Marquinhos,Marcos Aurelio Santo ...,R,P,296642 5 Edinho,Edimo Ferreira Campos,R,P,143977
16,Andre,Andre Dal Omo de Oliveira,R,P,298804 7 Vitor,Vitor Correia da Silva,R,P,431945
17,Bruno,Bruno Nascimento Barbosa,R,P,412900 11 Fernando,Fernando Pereira do ...,R,P,399713
18,Diego,Diego Santana de Arruda,R,P,357630 17 Joao Paulo,Joao Paulo Queiroz d...,R,P,337178
19,Gabriel,Gabriel da Silva Lima,R,P,352522 46 Carleto,Thiago Carletti Alves,R,P,183853
"",,,,,55 Willian,Willian Oliveira dos...,R,P,430883
"",,,,,88 Pedro Ken,Pedro Ken Marimoto M...,R,P,170095
"",,,,,99 Ricardo Bueno,Ricardo Bueno da Silva,R,P,179974
"",,Comissão Técnica,
"",Foz do Iguaçu / PR,,Ceará / CE
Técnico:,Jose Edicarlos Lima Negreiros,Técnico:,LUIZ CARLOS CIRNE LIMA DE LORENZI
Auxiliar Técnico:,RAFAEL DE TOLEDO CARVALHO,Auxiliar Técnico:,MARCIO HENRIQUE BORGES HAHN
Médico:,ANDRE GUIMARAES,Médico:,HENRIQUE JOSE BASTOS PINHEIRO
Treinador De Goleiros:,MAIKEN DILSO KEHRWALD,Treinador De Goleiros:,EVERALDO GONCALVES SANTANA
Massagista:,JACKSON SOARES DOS SANTOS,Preparador Físico:,MARCELO ROHLING
"",,Fisioterapeuta:,JOAO PAULO CAVALCANTE FROTA
"",,,Substituições,
Tempo,1T/2T,Equipe,Entrou,Saiu
14:00,2T,Foz do Iguaçu/PR,16 - Andre Dal Omo de Oliveira,11 - Joao Guilherme Barcelos Neto...
22:00,2T,Foz do Iguaçu/PR,17 - Bruno Nascimento Barbosa,8 - Douglas Santos da Silva
22:00,2T,Foz do Iguaçu/PR,13 - Thomas Kayck Martins de Lima,6 - Mauricio Ribeiro Campanharo
29:00,2T,Ceará/CE,99 - Ricardo Bueno da Silva,19 - Fabio Goncalves
29:00,2T,Ceará/CE,17 - Joao Paulo Queiroz de Moraes,30 - Francisco Hyun Sol Kim
