"",,Arbitragem
Arbitro:,Fabricio Neves Correa (CBF-1 / RS),
Arbitro Assistente 1:,Carlos Henrique Selbach (CBF-2 / RS),
Arbitro Assistente 2:,Alexandre A P Kleiniche (CBF-2 / RS),
Quarto Arbitro:,Marcos Vinícius de Sá dos Santos (CBF-2 / MG),
Assessor:,Marco Aurelio Lopes dos Santos (ASS / MG),
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,19:20Atraso:,,Não Houve Entrada do mandante: 20:29,Atraso:,,Não Houve
Entrada do visitante:,19:20Atraso:,,Não Houve Entrada do visitante: 20:29,Atraso:,,Não Houve
Início 1o Tempo:,19:30 Atraso:,,Não Houve Início do 2o Tempo: 20:31,Atraso:,,Não Houve
Término do 1o Tempo:,20:16 Acréscimo:,,1 min Término do 2o Tempo: 21:18,Acréscimo:,,2 min
Resultado do 1o Tempo: 3 X 0,,,Resultado Final: 3 X 0,,,
"",,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,
Entrada do mandante:,19:20,Atraso:,Não Houve Entrada do mandante:,20:29,Atraso:,Não Houve
Início 1o Tempo:,19:30,Atraso:,Não Houve,Início do 2o Tempo:,20:31,Atraso:,Não Houve
"",Relação de Jogadores,,
América / MG,Oeste / SP,,
Horário de Entrega da Relação de Jogadores: 18:25,Horário de Entrega da Relação de Jogadores: 18:29,,
No Apelido Nome Completo T/R P/A,CBF No Apelido Nome Completo,T/R P/A,CBF
1 Fernando L ... Fernando Leal Fonseca T P,151033 1 Enoque Enoque Vicente Paes,T P,161740
2 Pablo Pablo de Barros Paulino T P,181190 2 Samuel Rosa Samuel Rosa Pereira,T P,173707
3 Andrezinho Andre Ricardo de Oli ... T P,306140 3 Lucas Alberto Lucas Nascim...,T P,182289
4 Victor Hugo Victor Hugo Rodrigue ... T P,346219 4 Renan Renan Souza Diniz,T P,335325
5 Leandro Leandro Luchese Guer ... T P,137403 5 Joao Junior Joao Denoni Junior,T P,318773
6 Gilson Gilson Gomes do Nasc ... T P,167201 6 Fernandinho Fernando Galhardo Borges T,P,163429
7 Tcho Valdecir de Souza Junior T P,167953 7 Waguininho Wagner da Silva Souza,T P,300229
8 Andrei Andrei Girotto T P,330966 8 Everton Everton Macedo Dias,T P,320318
9 Obina Manuel de Brito Filho T P,155743 9 Serginho Sergio Ricardo dos S...,T P,305977
10 Mancini Alessandro Faioli Am ... T P,134046 10 Roger Roger Roberto dos Santos,T P,172933
11 Willians Willians dos Santos  ... T P,176738 17 Lele Wesley de Jesus Correia,T P,191513
12 Igor Igor Rayan de Olivei ... R P,299792 11 Eder Eder Sales Guerreiro,R P,306397
13 Eduardo Eduardo Jose Diniz Costa R P,176196 12 Anderson Anderson Pedro da Si...,R P,155955
14 Renato San ... Renato dos Santos R P,164070 13 Cristiano Cristiano Lima da Silva,R P,141922
15 Caçapava Thiago dos Santos R P,293712 14 Bruno Bruno Antunes de Oli...,R P,318907
16 Junior Lemos Jose Eustaquio Alves ... R P,324503 15 Ramires Ramires dos Anjos Alves,R P,186557
17 Dorival Dorival Das Neves Fe ... R P,177911 16 Fininho Joelson Amorim Guedes,R P,156761
18 Junior Negao Gleidionor Figueired ... R P,174846 18 Deivdy Deivdy Reis Marques ...,R P,182156
19 Magrao Marcio Rodrigues R P,127005,,
20 Lucas Lucas Silva de Oliveira R P,367363,,
"",,Comissão Técnica,
"",América / MG,,Oeste / SP
Tecnico:,Moacir Vieira De Araujo Junior - M2932001,Tecnico:,Francisco De Assis Ciriaco Dos Santos - 000191303670000
Auxiliar Tecnico:,Claudio Mendes Prates - 003389-P/BA,Auxiliar Tecnico:,Renan Roberto De Freitas - 466932453
Medico:,Cimar Eustaquio Marques Da Silva - 8712,Medico:,Marcelo Galantini - 20780
Preparador Fisico:,Emerson Luiz Buck - 8057/G.PR,Preparador Fisico:,Fabiano Rinaldi - 003866 G/PR
Massagista:,Silvio Junio Nunes Da Silva - MG4761735,Massagista:,Ocimar Manoel Barcelos - 22857778-0
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
14:00,1T,9,PN,Manuel de Brito Filho,,América/MG
22:00,1T,18,NR,Gleidionor Figueiredo Pinto Junior,,América/MG
41:00,1T,10,NR,Alessandro Faioli Amantino,,América/MG
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
45:00,INT,Oeste/SP,,11 - Eder Sales Guerreiro,6 - Fernando Galhardo Borges
45:00,INT,Oeste/SP,,18 - Deivdy Reis Marques do Na ...,7 - Wagner da Silva Souza
19:00,1T,América/MG,,18 - Gleidionor Figueiredo Pin ...,9 - Manuel de Brito Filho
24:00,2T,América/MG,,16 - Jose Eustaquio Alves Lemo ...,11 - Willians dos Santos Santa ...
24:00,2T,Oeste/SP,,15 - Ramires dos Anjos Alves,17 - Wesley de Jesus Correia
35:00,2T,América/MG,,17 - Dorival das Neves Ferraz  ...,10 - Alessandro Faioli Amantin ...
