"",Arbitragem
Arbitro:,Renato Cardoso da Conceição (CBF-2 / MG)
Arbitro Assistente 1:,Ricardo Vieira Rodrigues (CBF-2 / MG)
Arbitro Assistente 2:,Luiz Antonio Barbosa (CBF-2 / MG)
Quarto Arbitro:,Gilberto Rodrigues Castro Junior (CBF-1 / PE)
Assessor:,Erich Bandeira (ASS / PE)
"",,,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,,
Entrada do mandante:,16:03Atraso:,,3 min,Entrada do mandante: 17:10,Atraso:,,Não Houve
Entrada do visitante:,16:00Atraso:,,Não Houve,Entrada do visitante: 17:09,Atraso:,,Não Houve
Início 1o Tempo:,16:10 Atraso:,,Não Houve,Início do 2o Tempo: 17:11,Atraso:,,Não Houve
Término do 1o Tempo:,16:56 Acréscimo:,,1 min,Término do 2o Tempo: 17:59,Acréscimo:,,3 min
Resultado do 1o Tempo: 1 X 1,,,,Resultado Final: 2 X 1,,,
"",,,,Relação de Jogadores,,,
"",,Náutico / PE,,,América / RN,,
No,Apelido,Nome Completo,T/R P/A,CBF No Apelido,Nome Completo,T/R P/A,CBF
84,Julio Cesar,Julio Cesar de Souza ...,T P,150963 1 Andrey,Andrey Nazario Afonso,T P,146153
2,Rafael,Rafael Cruz Ojer,T P,163247 2 Marcelinho,Marcelo Ribeiro Santos,T P,292366
3,Edvanio,Edvanio dos Reis,T P,185846 3 Cleber,Cleber Antonio de Ol...,T P,155544
7,Marinho,Mario Sergio Santos  ...,T P,184307 4 Roberto,Roberto Dias Correia...,T P,295323
9,Tadeu,Jose Tadeu Mouro Junior,T P,161751 5 Marcio,Marcio Henrique Maia...,T P,165353
10,Vinicius,Vinicius Goes Barbos ...,T P,294769 6 Wanderson,Wanderson Carvalho O...,T P,360298
13,Joao,Joao Ananias Jordao  ...,T P,337194 7 Val,Lucivaldo Lazaro de ...,T P,166989
25,Paulinho,Paulo Sergio de Oliveira,T P,178891 8 Paulo Henr ...,Paulo Henrique Soare...,T P,310698
77,Flavio,Flavio da Silva Ramos,T P,395897 9 Max,Max Brendon Costa Pi...,T P,178836
90,Roberto,Roberto Heuchayer Sa ...,T P,188110 10 Morais,Manoel Morais Amorim,T P,156048
99,Luiz,Luiz Ricardo Alves,T P,337172 11 Pimpao,Rodrigo Pimpao Vianna,T P,291732
1,Alessandro,Alessandro Felipe Ol ...,R P,173081 12 Pantera,Eliel Jose Martins S...,R P,155300
5,Gilmax,Gilmak Queiroz da Silva,R P,175899 13 Lazaro,Lazaro Vinicius Alve...,R P,178881
8,Marcone,Marcone Cena Cerqueira,R P,170169 14 Paulo Victor,Paulo Victor de Mene...,R P,318673
11,Leleu,Claudionor Souza de  ...,R P,302454 15 Tiago Dutra,Tiago da Silva Dutra,R P,182625
15,Canete,Marcelo Canete,R P,388063 16 Arthur,Arthur Henrique Peix...,R P,316632
17,Robinho Ba ...,Marcos Vinicius de J ...,R P,370756 17 Daniel,Maikel Daniel Costa,R P,175913
28,Diego,Diego Claudino da Silva,R P,370556 18 Alfredo,Alfredo Francisco Ma...,R P,298469
29,Renato,Renato Henrique Ferr ...,R P,335586,,,
50,Vitor,Vitor Michels Geremias,R P,369608,,,
86,Rai,Raimundo Jose Cutrim ...,R P,168366,,,
88,Neilson,Neilson dos Santos V ...,R P,298023,,,
93,Luis Eduardo,Luis Eduardo Mello,R P,322795,,,
"",,Comissão Técnica,
"",Náutico / PE,,América / RN
Tecnico:,Luiz Eduardo Barros Cavalcanti - 6022178,Tecnico:,Oliveira Dos Santos Lopes - 2008096123-6
Auxiliar Tecnico:,Wilton Bezerra Da Silva Neto - 5449759,Auxiliar Tecnico:,Carlos Antonio Severo Dias Junior - 002199
Medico:,Bruno Muniz De Lira Borges - 19053,Medico:,Marcio Cabral Fagundes Rego - 6574
Preparador Fisico:,Frederico Petean Pozzebon - 185100764,Preparador Fisico:,Roberto Farias De Figueiredo - 004802
Massagista:,Welington Rodrigues De Oliveira - 57687,Massagista:,Renne Augustho Da Silveira Coutinho - 1690721
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
20:00,1T,25,NR,Paulo Sergio de Oliveira,,Náutico/PE
41:00,1T,2,CT,Rafael Cruz Ojer,,Náutico/PE
18:00,2T,10,NR,Vinicius Goes Barbosa de Souza,,Náutico/PE
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
45:00,INT,Náutico/PE,,15 - Marcelo Canete,9 - Jose Tadeu Mouro Junior
45:00,INT,Náutico/PE,,86 - Raimundo Jose Cutrim Mart ...,90 - Roberto Heuchayer Santos  ...
20:00,2T,América/RN,,18 - Alfredo Francisco Martins ...,9 - Max Brendon Costa Pinheir ...
24:00,2T,América/RN,,14 - Paulo Victor de Menezes M ...,8 - Paulo Henrique Soares Per ...
28:00,2T,América/RN,,17 - Maikel Daniel Costa,10 - Manoel Morais Amorim
38:00,2T,Náutico/PE,,8 - Marcone Cena Cerqueira,7 - Mario Sergio Santos Costa ...
