"",,Arbitragem
Arbitro:,Pablo dos Santos Alves (ESP-2 / ES),
Arbitro Assistente 1:,Fabiano da Silva Ramires (ESP-2 / ES),
Arbitro Assistente 2:,Marrubson Melo Freitas (ESP-2 / DF),
Quarto Arbitro:,Nielson Nogueira Dias (ESP-2 / PE),
Delegado  Especial:,Erich Bandeira (ASS / PE),
"",,,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,,
Entrada do mandante:,21:45Atraso:,,5 min,Entrada do mandante: 22:54,Atraso:,,Não Houve
Entrada do visitante:,21:40Atraso:,,Não Houve,Entrada do visitante: 22:54,Atraso:,,Não Houve
Início 1o Tempo:,21:55 Atraso:,,5 min,Início do 2o Tempo: 22:57,Atraso:,,Não Houve
Término do 1o Tempo:,22:42 Acréscimo:,,2 min,Término do 2o Tempo: 23:46,Acréscimo:,,4 min
Resultado do 1o Tempo: 0 X 0,,,,Resultado Final: 0 X 2,,,
"",,,,Relação de Jogadores,,,
"",,Santa Cruz / PE,,,Sampaio Correa / MA,,
No,Apelido,Nome Completo,T/R P/A,CBF No Apelido,Nome Completo,T/R P/A,CBF
1,Tiago Card ...,Tiago Cardoso dos Santos,T P,160028 1 Rodrigo Ra ...,Rodrigo Ramos Massensini,T P,135603
2,Tony,Tony Ewerton Ramos d ...,T P,295880 2 Daniel,Daniel Rodrigues Damiao,T P,187091
3,Everton Sena,Antonio Everton Sena ...,T P,310724 3 Mimica,Ademilson Silva Marques,T P,172741
4,Renan,Renan de Oliveira Fo ...,T P,298402 4 Luiz,Luiz Otavio Anacleto...,T P,291651
5,Sandro,Sandro Manoel dos Santos,T P,172314 5 Jonas,Jonas Gomes de Sousa,T P,334490
6,Costa,Tiago da Costa Silva,T P,188960 6 Wilian,Wilian Simoes,T P,187522
7,Emerson,Emerson Gomes de Moura,T P,183099 7 Valber,Valber Mendes Ferreira,T P,148584
8,Natan,Natan Carneiro de Lima,T P,300075 8 Uillian,Uillian Correia Gran...,T P,180789
9,Leonardo,Leonardo Gamalho de  ...,T P,168982 9 Siloe,Siloe Maciel Pereira,T P,291773
10,Wescley,Wescley Gomes dos Santos,T P,297441 10 Marino,Marino da Silva,T P,341779
11,Marcos,Marcos da Silva Franca,T P,375634 11 Hilton,Hilton Conceição de ...,T P,346926
12,Campos,Frederico Luis Ladei ...,R P,161587 12 Jean,Jean de Melo Pereira,R P,343441
13,Nininho,Salatiel Bartolomeu  ...,R P,313712 13 Robinho,Robson Mauricio Mour...,R P,175123
14,Marllon,Marllon Goncalves Je ...,R P,299840 14 Robson,Robson Simplicio,R P,176095
15,Alberto,Alberto Barros dos S ...,R P,178542 15 Luis,Luis Arlindo de Jesu...,R P,139757
16,Emerson,Emerson Gustavo Pint ...,R P,296302 16 Cleiton,Cleiton Cortes Souza,R P,185401
17,Willams da ...,Willams da Luz,R P,456117 17 Anderson,Anderson Wanderllan ...,R P,183546
18,Betinho,Carlos Alberto Santo ...,R P,166115 18 Marcio Diogo,Marcio Diogo Lobato ...,R P,161597
19,Cassiano,Cassiano Dias Moreira,R P,181681 19 William,William Gomes Martins,R P,188113
20,Adilson,Adilson dos Santos Souza,R P,163706 20 Cascata,Antonio Givanildo da...,R P,166508
21,Pingo,Tarcisio Lopes da Silva,R P,308083,,,
22,Flavio,Flavio Augusto do Na ...,R P,177145,,,
"",,Comissão Técnica,
"",Santa Cruz / PE,,Sampaio Correa / MA
Tecnico:,Oliveira Dos Santos Lopes - 20080961236 CE,Tecnico:,Vinicius Rodrigues Saldanha - 0332573820070
Auxiliar Tecnico:,Adriano Felix Teixeira - 153511498 CE,Auxiliar Tecnico:,Antonio Carlos De Oliveira - 2454175 PE
Medico:,José Carlos Miranda Cordeiro Junior - 14218,Medico:,João Fernandes Bravo Pinto - 5158 PE
Preparador Fisico:,Jailton Cintra Peixoto De Vasconcelos - 974-G PE,Preparador Fisico:,Marcelo Rohling - 3202289 SC
Massagista:,Fernando José Mendes - 2873821 PE,Massagista:,Manoel Haroldo Alves Da Silva - 90631398-8 MA
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
03:00,2T,7,NR,Valber Mendes Ferreira,,Sampaio Correa/MA
23:00,2T,4,NR,Luiz Otavio Anacleto Leandro,,Sampaio Correa/MA
"",,,Substituições,
Tempo,1T/2T,Equipe,Entrou,Saiu
45:00,INT,Sampaio Correa/MA,14 - Robson Simplicio,5 - Jonas Gomes de Sousa
45:00,INT,Sampaio Correa/MA,18 - Marcio Diogo Lobato Rodri ...,11 - Hilton Conceição de Sousa ...
10:00,2T,Santa Cruz/PE,21 - Tarcisio Lopes da Silva,11 - Marcos da Silva Franca
18:00,2T,Santa Cruz/PE,19 - Cassiano Dias Moreira,7 - Emerson Gomes de Moura
25:00,2T,Santa Cruz/PE,16 - Emerson Gustavo Pinto dos ...,8 - Natan Carneiro de Lima
28:00,2T,Sampaio Correa/MA,19 - William Gomes Martins,9 - Siloe Maciel Pereira
