"",Arbitragem
Arbitro:,Francisco Carlos do Nascimento (FIFA / AL)
Arbitro Assistente 1:,Carlos Jorge Titara da Rocha (CBF-1 / AL)
Arbitro Assistente 2:,Otavio Correia de Araujo Neto (CBF-2 / AL)
Quarto Arbitro:,Suelson Diorgenes de França Medeiros (CBF-1 / RN)
Assessor:,Reinaldo Gomes de Paula (ASS / )
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,16:10Atraso:,,Não Houve Entrada do mandante: 17:18,Atraso:,,Não Houve
Entrada do visitante:,16:10Atraso:,,Não Houve Entrada do visitante: 17:19,Atraso:,,Não Houve
Início 1o Tempo:,16:20 Atraso:,,Não Houve Início do 2o Tempo: 17:21,Atraso:,,Não Houve
Término do 1o Tempo:,17:06 Acréscimo:,,1 min Término do 2o Tempo: 18:09,Acréscimo:,,3 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 0 X 2,,,
"",,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,
Entrada do mandante:,16:10,Atraso:,Não Houve Entrada do mandante:,17:18,Atraso:,Não Houve
Início 1o Tempo:,16:20,Atraso:,Não Houve,Início do 2o Tempo:,17:21,Atraso:,Não Houve
"",Relação de Jogadores,,
América / RN,Abc / RN,,
Horário de Entrega da Relação de Jogadores: 15:15,Horário de Entrega da Relação de Jogadores: 15:18,,
No Apelido Nome Completo T/R P/A,CBF No Apelido Nome Completo,T/R P/A,CBF
1 Fernando Fernando Henrique do ... T P,156439 1 Gilvan Gilvan Ghidotti Firm...,T P,139305
2 George George Lucas Coser T P,157085 2 Patrick Patrick de Oliveira ...,T P,298121
3 Cleber Cleber Antonio de Ol ... T P,155544 3 Sueliton Sueliton Florencio N...,T P,306025
4 Edson Rocha Edson Rocha T P,149012 4 Samuel Samuel Firmino de Jesus,T P,168009
5 Marcio Marcio Henrique Maia ... T P,165353 5 Michel Michel Vendelino Sch...,T P,178833
6 Wanderson Wanderson Carvalho O ... T P,360298 6 Luciano Luciano Amaral da Si...,T P,150413
7 Fabio Fabio Goncalves T P,175065 7 Gilmar Gilmar Silva Santos,T P,155065
8 Jean Jean Cleber Santos d ... T P,291982 8 Daniel Daniel Lopes Amora,T P,190040
9 Isac Isac Felix da Silva T P,176302 9 Denis Denis Marques do Nas...,T P,144745
10 Arthur Arthur Brasiliano Maia T P,305555 10 Paulinho Paulo Rogerio Reis Silva,T P,159393
11 Daniel Maikel Daniel Costa T P,175913 11 Nataliel Nataliel Costa da Silva,T P,178943
12 Valdemar Valdemar Pereira Junior R P,180236 12 Cabecao Cleilton Camilo da C...,R P,175246
13 Walber Walber da Silva Sous ... R P,173921 13 Robson Robson Jose dos Santos,R P,184836
14 Adalberto Adalberto Hilario Fe ... R P,165391 14 Marlon Marlon Ventura Rodrigues,R P,157298
15 Roberto Roberto Dias Correia ... R P,295323 15 Renan Renan Pereira da Silva,R P,151546
16 Val Lucivaldo Lazaro de  ... R P,166989 16 Michel Michel Loures Benhami,R P,182891
17 Dener Dener Gomes Clemente R P,293419 17 Xuxa Cassio Luis Rissardo,R P,145815
18 Max Max Brendon Costa Pi ... R P,178836 18 Joao Henri ... Joao Henrique da Silva,R P,186693
19 Pimpao Rodrigo Pimpao Viana R P,291732 19 Octavio Octavio Merlo Manteca,R P,307602
20 Adriano Antonio Adriano Antu ... R P,172563 20 Lucio Lucio Flavio da Silv...,R P,166180
"",21 Beto Alberto Antonio de Paula,R P,168343
"",,Comissão Técnica,
"",América / RN,,Abc / RN
Tecnico:,Oliveira Dos Santos Lopes - 20080961236 ce,Tecnico:,José Teodoro Bomfim Queiroz - 1046316-GO
Auxiliar Tecnico:,Orlando Gonçalves Junior - 002001 g pi,Auxiliar Tecnico:,Marcio Rocha - 051921-P/SP
Medico:,Marcio Cabral Fagundes Rego - 6574 rn,Medico:,Roberto Vital - 1182-RN
Preparador Fisico:,Roberto Farias De Figueredo - 004802 g ce,Preparador Fisico:,Ranielle Damasceno Ribeiro - 000442-G/RN
Massagista:,Rennê Augustho Da Silveira Coutinho - 1690721 rn,Massagista:,Janilson Ribeiro Dos Santos - 713137-RN
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
12:00,2T,9,NR,Denis Marques do Nascimento,,Abc/RN
19:00,2T,9,NR,Denis Marques do Nascimento,,Abc/RN
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
45:00,INT,América/RN,,19 - Rodrigo Pimpao Viana,11 - Maikel Daniel Costa
19:00,2T,Abc/RN,,16 - Michel Loures Benhami,11 - Nataliel Costa da Silva
19:00,2T,América/RN,,20 - Antonio Adriano Antunes d ...,2 - George Lucas Coser
29:00,2T,América/RN,,13 - Walber da Silva Sousa Cab ...,10 - Arthur Brasiliano Maia
30:00,2T,Abc/RN,,17 - Cassio Luis Rissardo,10 - Paulo Rogerio Reis Silva
30:00,2T,Abc/RN,,18 - Joao Henrique da Silva,7 - Gilmar Silva Santos
