"",,Arbitragem
Arbitro:,Anderson Daronco (ASP-FIFA / RS),
Arbitro Assistente 1:,Jose Antônio Chaves Franco Filho (CBF-1 / RS),
Arbitro Assistente 2:,Jose Eduardo Calza (CBF-1 / RS),
Quarto Arbitro:,Marcos Vinícius de Sá dos Santos (CBF-2 / MG),
Delegado  Especial:,Alicio Pena Junior (ASS / MG),
"",,,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,,
Entrada do mandante:,16:15Atraso:,,5 min,Entrada do mandante: 17:19,Atraso:,,Não Houve
Entrada do visitante:,16:10Atraso:,,Não Houve,Entrada do visitante: 17:19,Atraso:,,Não Houve
Início 1o Tempo:,16:20 Atraso:,,Não Houve,Início do 2o Tempo: 17:21,Atraso:,,Não Houve
Término do 1o Tempo:,17:06 Acréscimo:,,1 min,Término do 2o Tempo: 18:10,Acréscimo:,,4 min
Resultado do 1o Tempo: 0 X 0,,,,Resultado Final: 1 X 0,,,
"",,,,Relação de Jogadores,,,
"",,América / MG,,,Abc / RN,,
No,Apelido,Nome Completo,T/R P/A,CBF No Apelido,Nome Completo,T/R P/A,CBF
1,Fernando L ...,Fernando Leal Fonseca,T P,151033 1 Gilvan,Gilvan Ghidotti Firm...,T P,139305
2,Pablo,Pablo de Barros Paulino,T P,181190 2 Renato,Jose Renato da Silva...,T P,306019
3,Andrezinho,Andre Ricardo de Oli ...,T P,306140 3 Sueliton,Sueliton Florencio N...,T P,306025
4,Vitor Hugo,Vitor Hugo Franchesc ...,T P,300140 4 Marlon,Marlon Ventura Rodrigues,T P,157298
5,Leandro,Leandro Luchese Guer ...,T P,137403 5 Fábio Bahia,Fabio Junior Nascime...,T P,156835
6,Eduardo,Eduardo Jose Diniz Costa,T P,176196 6 Michel,Michel Loures Benhami,T P,182891
7,Tcho,Valdecir de Souza Junior,T P,167953 7 Nataliel,Nataliel Costa da Silva,T P,178943
8,Andrei,Andrei Girotto,T P,330966 8 Daniel,Daniel Lopes Amora,T P,190040
9,Obina,Manuel de Brito Filho,T P,155743 9 Rodrigo,Rodrigo Silva,T P,163063
10,Mancini,Alessandro Faioli Am ...,T P,134046 10 Paulinho,Paulo Rogerio Reis Silva,T P,159393
11,Willians,Willians dos Santos  ...,T P,176738 11 Lucio,Lucio Flavio da Silv...,T P,166180
12,Joao,Joao Ricardo Riedi,R P,298660 12 Edilson Gu ...,Edilson Rodrigues Guerra,R P,183667
13,Diego,Diego Henrique Teodoro,R P,336643 13 Madson,Madson Ferreira dos ...,R P,321829
14,Renato San ...,Renato dos Santos,R P,164070 14 Jussani,Diego Jussani,R P,180751
15,Caçapava,Thiago dos Santos,R P,293712 15 Samuel,Samuel Firmino de Jesus,R P,168009
16,Junior Lemos,Jose Eustaquio Alves ...,R P,324503 16 Luciano,Luciano Amaral da Si...,R P,150413
17,Ricardinho,Ricardo Alves Pereira,R P,170036 17 Xuxa,Cassio Luis Rissardo,R P,145815
18,Junior Negao,Gleidionor Figueired ...,R P,174846 18 Jorge,Jorge de Araujo Soar...,R P,184979
19,Magrao,Marcio Rodrigues,R P,127005 19 Gilmar,Gilmar Silva Santos,R P,155065
20,Diney,Valdisney Costa dos  ...,R P,298359 20 Joao Paulo ...,Joao Paulo da Silva ...,R P,187570
"",,Comissão Técnica,
"",América / MG,,Abc / RN
Tecnico:,Moacir Vieira De Araujo Junior - M 2932001,Tecnico:,Jose Teodoro Bomfim Queiroz - 1046316-GO
Auxiliar Tecnico:,Claudio Mendes Prates - CREF 3389-P/BA,Auxiliar Tecnico:,Marcio Rocha - CREF 051921-P/S
Medico:,Afonso Rangel De Souza - 9618,Medico:,Gustavo Luiz Pezzi Costa De Souza - 7794/RN
Preparador Fisico:,Emerson Luiz Buck - 8057/G.PR,Preparador Fisico:,Ranielle Damasceno Ribeiro - 000442-G/RN
Massagista:,Silvio Junio Nunes Da Silva - MG 4.761.735,Massagista:,Janilson Ribeiro Dos Santos - 713.137-RN
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
+3,2T,8,NR,Andrei Girotto,,América/MG
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
10:00,2T,América/MG,,17 - Ricardo Alves Pereira,7 - Valdecir de Souza Junior
11:00,2T,Abc/RN,,18 - Jorge de Araujo Soares Ju ...,10 - Paulo Rogerio Reis Silva
25:00,2T,Abc/RN,,20 - Joao Paulo da Silva Arauj ...,11 - Lucio Flavio da Silva Oli ...
32:00,2T,América/MG,,20 - Valdisney Costa dos Santo ...,11 - Willians dos Santos Santa ...
38:00,2T,Abc/RN,,15 - Samuel Firmino de Jesus,7 - Nataliel Costa da Silva
44:00,2T,América/MG,,18 - Gleidionor Figueiredo Pin ...,10 - Alessandro Faioli Amantin ...
