Campeonato:,Campeonato Brasileiro - Série A/2017,,Rodada:,29
Jogo:,Corinthians / SP X Grêmio / RS,,,
Data:,18/10/2017 Horário: 21:45 Estádio:,Arena Corinthians / Sao Paulo,,
"",,Arbitragem
Arbitro:,Heber Roberto Lopes (AB / SC),
Arbitro Assistente 1:,Carlos Berkenbrock (AB / SC),
Arbitro Assistente 2:,Thiaggo Americano Labes (CBF / SC),
Quarto Arbitro:,Johnny Barros de Oliveira (AB / SC),
Arbitro Assist Adic 1:,Celio Amorim (AB / SC),
Arbitro Assist Adic 2:,Edson da Silva (CD / SC),
Inspetor:,Ednilson Corona (CBF / SP),
Delegado Local:,Wilson Roberto Santoro (CBF / ),
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,21:35Atraso:,,Não Houve Entrada do mandante: 22:45,,Atraso:,Não Houve
Entrada do visitante:,21:35Atraso:,,Não Houve Entrada do visitante: 22:47,,Atraso:,1 min
Início 1o Tempo:,21:45Atraso:,,Não Houve Início do 2o Tempo: 22:47,,Atraso:,1 min
Término do 1o Tempo:,22:31Acréscimo:,,1 min Término do 2o Tempo: 23:34,Acréscimo:,,2 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 0 X 0,,,
"",,,,,Relação de Jogadores,,,,
"",,Corinthians / SP,,,,Grêmio / RS,,,
No,Apelido,Nome Completo,T/R,P/A,CBF No Apelido,Nome Completo T/R,,P/A,CBF
12,Cassio,Cassio Ramos,T(g),P,166276 1 M. Grohe,Marcelo Grohe T(g),,P,168351
4,Balbuena,Fabian Cornelio Balb ...,T,P,541574 2 Edilson,Edilson Mendes Guimaraes T,,P,161745
5,Gabriel,Gabriel Girotto Franco,T,P,320839 3 Geromel,Pedro Tonon Geromel T,,P,165322
7,Jo,Joao Alves de Assis Silva,T,P,162504 4 Kannemann,Walter Kannemann T,,P,554626
8,Maycon,Maycon de Andrade Ba ...,T,P,339242 7 Luan,Luan Guilherme de Je... T,,P,409960
10,Jadson,Jadson Rodrigues da Silva,T,P,149233 12 Cortes,Bruno Cortes Barbosa T,,P,180546
11,Angel Romero,Angel Rodrigo Romero ...,T,P,507462 17 Ramiro,Ramiro Moschen Benetti T,,P,295418
13,Guilherme  ...,Guilherme Antonio Ar ...,T,P,339258 18 Lucas Barrios,Lucas Ramon Barrios T,,P,532800
23,Fagner,Fagner Conserva Lemos,T,P,177050 21 Fernandinho,Luiz Fernando Pereir... T,,P,173277
26,Rodriguinho,Rodrigo Eduardo Cost ...,T,P,177885 25 Jailson,Jailson Marques Siqueira T,,P,407095
34,Pedro,Pedro Henrique Ribei ...,T,P,352037 29 Arthur,Arthur Henrique Ramo... T,,P,302792
27,Walter,Walter Leandro Capel ...,R(g),P,177853 48 Paulo Victor,Paulo Victor Mileo V... R(g),,P,175411
2,Leo Principe,Leonardo Peixoto Principe,R,P,319850 9 Miky,Michael Antonio Arro... R,,P,595995
6,Moises,Moises Roberto Barbosa,R,P,318481 11 Everton,Everton Sousa Soares R,,P,379065
14,Léo Santos,Leonardo Rodrigues d ...,R,P,429853 15 Rafael Thyere,Rafael Thyere de Alb... R,,P,313474
17,Giovanni A ...,Giovanni Augusto Oli ...,R,P,292205 19 Beto da Silva,Luiz Humberto da Sil... R,,P,565547
18,Kazim-rich ...,Colin Kazim Richards,R,P,553612 26 M. Oliveira,Marcelo Oliveira Ferreira R,,P,172123
20,Danilo,Danilo Gabriel de Andrade,R,P,137978 28 Kaio,Kaio Silva Mendes R,,P,359493
21,Fellipe,Fellipe Ramos Ignez  ...,R,P,357424 31 Jael,Jael Ferreira Vieira R,,P,178373
25,Clayson,Clayson Henrique da  ...,R,P,376734 33 Bruno Rodrigo,Bruno Rodrigo Fenelo... R,,P,166647
29,Camacho,Guilherme de Aguiar  ...,R,P,183873 52 Jean Pyerre,Jean Pyerre Casagran... R,,P,422351
31,Marquinhos ...,Marcos Gabriel do Na ...,R,P,190389 54 Dionatha,Dionatha da Silva R,,P,416803
38,Pedro,Pedro Victor Delmino ...,R,P,429638 88 Leo Moura,Leonardo da Silva Moura R,,P,137644
"",,Comissão Técnica
"",Corinthians / SP,Grêmio / RS
Técnico:,Fabio Luiz Carille De Araujo,Técnico: Renato Portaluppi
Auxiliar Técnico:,Fabio Alves Felix,Auxiliar Técnico: Alexandre Pereira Mendes
Preparador Físico:,Walmir Da Cruz,Preparador Físico: Rogerio Dias Luiz
Treinador De GoleirosM: auri Costa Lima,,Treinador De GoleirosR: ogerio Augusto Godoy Da Silva
Médico:,Julio Stancati Filho,Médico: Marcio Marques Dornelles
Massagista:,Alexandro Goncalves Dias,Massagista: Lucas Silva Da Cruz
"",,,Substituições,
Tempo,1T/2T,Equipe,Entrou,Saiu
18:00,2T,Corinthians/SP,25 - Clayson Henrique da Silva Vi...,10 - Jadson Rodrigues da Silva
25:00,2T,Corinthians/SP,31 - Marcos Gabriel do Nascimento,11 - Angel Rodrigo Romero Villama...
29:00,2T,Grêmio/RS,11 - Everton Sousa Soares,7 - Luan Guilherme de Jesus Vieira
30:00,2T,Grêmio/RS,19 - Luiz Humberto da Silva Silva,21 - Luiz Fernando Pereira da Silva
30:00,2T,Corinthians/SP,21 - Fellipe Ramos Ignez Bastos,5 - Gabriel Girotto Franco
37:00,2T,Grêmio/RS,31 - Jael Ferreira Vieira,18 - Lucas Ramon Barrios
