"",,Arbitragem
Arbitro:,Marielson Alves Silva (CBF-1 / BA),
Arbitro Assistente 1:,Luiz Carlos Silva Teixeira (CBF-1 / BA),
Arbitro Assistente 2:,Clovis Amaral da Silva (ASP-FIFA / PE),
Quarto Arbitro:,Leandro Saraiva Dantas de Oliveira (CBF-1 / RN),
Assessor:,Reinaldo Gomes de Paula (ASS / RN),
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,19:19Atraso:,,Não Houve Entrada do mandante: 20:31,Atraso:,,Não Houve
Entrada do visitante:,19:18Atraso:,,Não Houve Entrada do visitante: 20:31,Atraso:,,Não Houve
Início 1o Tempo:,19:30 Atraso:,,Não Houve Início do 2o Tempo: 20:32,Atraso:,,Não Houve
Término do 1o Tempo:,20:17 Acréscimo:,,2 min Término do 2o Tempo: 21:21,Acréscimo:,,4 min
Resultado do 1o Tempo: 2 X 0,,,Resultado Final: 3 X 0,,,
"",,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,
Entrada do mandante:,19:19,Atraso:,Não Houve Entrada do mandante:,20:31,Atraso:,Não Houve
Início 1o Tempo:,19:30,Atraso:,Não Houve,Início do 2o Tempo:,20:32,Atraso:,Não Houve
No,Apelido,Nome Completo,T/R P/A,CBF,No,Apelido,Nome Completo,T/R P/A,CBF
1,Andrey,Andrey Nazario Afonso,T P,146153,12,Weverton,Weverton Pereira da ...,T P,169050
"",,Comissão Técnica,
"",América / RN,,Atletico / PR
Tecnico:,Oliveira Dos Santos Lopes - 20080961236 CE,Tecnico:,Leandro Coronas Avila - 996111139 RJ
Auxiliar Tecnico:,Carlos Antonio Severo Dias Junior - 002199 G RN,Auxiliar Tecnico:,Luciano De Oliveira Junior - 0465124461
Medico:,Marcos Cabral Fagundes Rego - 5621 RN,Medico:,Diego Portugual Maziel - 20601 PR
Preparador Fisico:,Roberto Farias De Figueredo  - 004802 G CE,Preparador Fisico:,Marcio Henriques - 002415 G PR
Massagista:,Renne Augustho Da Silveira Coutinho - 1690721 RN,Massagista:,Pedro Henrique Bueno Ribeiro - 68949548 PR
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
40:00,1T,11,NR,Rodrigo Pimpao Vianna,,América/RN
+2,1T,9,PN,Max Brendon Costa Pinheiro,,América/RN
35:00,2T,18,NR,Thiago Cristian Alves de Melo,,América/RN
"Ocorrências / ObservaçõesAos 23 minutos do primeiro tempo paralisei a partida devido ao uso de um apito pela torcida do américa fc, o que poderia interferir na partida,após o sistema de som do estádio anunciar a proibição do seu uso, não foi escutado durante o restante da partida. informo que no final dapartida foi apresentado boletim de ocorrência identificando o torcedor infrator.Motivo de atraso no início e/ou reinício, e de acréscimos:HOUVE O ACRÉSCIMO DE 2 E 4 MINUTOS NO PRIMEIRO E SEGUNDO TEMPO RESPECTIVAMENTE PELO MOTIVO DE PARALISAÇÕES,SUBSTITUIÇÕES E RETIRADA DE ATLETAS LESIONADOS DO CAMPO DE JOGOObservações EventuaisNADA HOUVE DE ANORMALSubstituiçõesTempo1T/2TEquipeEntrouSaiu45:00INTAtletico/PR17 - Paulo Henrique Dias da Cr ...20 - Otavio Henrique Passos Sa ...39:001TAmérica/RN13 - Walber da Silva Sousa Cab ...2 - Marcelo Ribeiro Santos17:002TAtletico/PR9 - Cleverson Gabriel Cordova ...21 - Nathan Allan de Souza18:002TAmérica/RN15 - Tiago da Silva Dutra5 - Marcio Henrique Maia Pass ...27:002TAmérica/RN18 - Thiago Cristian Alves de  ...6 - Arthur Henrique Peixoto S ...39:002TAtletico/PR8 - Joao Paulo da Silva32 - Douglas Coutinho Gomes de ..."
Ocorrências / Observações
"Aos 23 minutos do primeiro tempo paralisei a partida devido ao uso de um apito pela torcida do américa fc, o que poderia interferir na partida,"
"após o sistema de som do estádio anunciar a proibição do seu uso, não foi escutado durante o restante da partida. informo que no final da"
partida foi apresentado boletim de ocorrência identificando o torcedor infrator.
"Ocorrências / ObservaçõesAos 23 minutos do primeiro tempo paralisei a partida devido ao uso de um apito pela torcida do américa fc, o que poderia interferir na partida,após o sistema de som do estádio anunciar a proibição do seu uso, não foi escutado durante o restante da partida. informo que no final dapartida foi apresentado boletim de ocorrência identificando o torcedor infrator.Motivo de atraso no início e/ou reinício, e de acréscimos:HOUVE O ACRÉSCIMO DE 2 E 4 MINUTOS NO PRIMEIRO E SEGUNDO TEMPO RESPECTIVAMENTE PELO MOTIVO DE PARALISAÇÕES,SUBSTITUIÇÕES E RETIRADA DE ATLETAS LESIONADOS DO CAMPO DE JOGOObservações EventuaisNADA HOUVE DE ANORMALSubstituiçõesTempo1T/2TEquipeEntrouSaiu45:00INTAtletico/PR17 - Paulo Henrique Dias da Cr ...20 - Otavio Henrique Passos Sa ...39:001TAmérica/RN13 - Walber da Silva Sousa Cab ...2 - Marcelo Ribeiro Santos17:002TAtletico/PR9 - Cleverson Gabriel Cordova ...21 - Nathan Allan de Souza18:002TAmérica/RN15 - Tiago da Silva Dutra5 - Marcio Henrique Maia Pass ...27:002TAmérica/RN18 - Thiago Cristian Alves de  ...6 - Arthur Henrique Peixoto S ...39:002TAtletico/PR8 - Joao Paulo da Silva32 - Douglas Coutinho Gomes de ...",,,,
Substituições,,,,
Tempo,1T/2T,Equipe,Entrou,Saiu
45:00,INT,Atletico/PR,17 - Paulo Henrique Dias da Cr ...,20 - Otavio Henrique Passos Sa ...
39:00,1T,América/RN,13 - Walber da Silva Sousa Cab ...,2 - Marcelo Ribeiro Santos
17:00,2T,Atletico/PR,9 - Cleverson Gabriel Cordova ...,21 - Nathan Allan de Souza
18:00,2T,América/RN,15 - Tiago da Silva Dutra,5 - Marcio Henrique Maia Pass ...
27:00,2T,América/RN,18 - Thiago Cristian Alves de  ...,6 - Arthur Henrique Peixoto S ...
39:00,2T,Atletico/PR,8 - Joao Paulo da Silva,32 - Douglas Coutinho Gomes de ...
"Ocorrências / ObservaçõesAos 23 minutos do primeiro tempo paralisei a partida devido ao uso de um apito pela torcida do américa fc, o que poderia interferir na partida,após o sistema de som do estádio anunciar a proibição do seu uso, não foi escutado durante o restante da partida. informo que no final dapartida foi apresentado boletim de ocorrência identificando o torcedor infrator.Motivo de atraso no início e/ou reinício, e de acréscimos:HOUVE O ACRÉSCIMO DE 2 E 4 MINUTOS NO PRIMEIRO E SEGUNDO TEMPO RESPECTIVAMENTE PELO MOTIVO DE PARALISAÇÕES,SUBSTITUIÇÕES E RETIRADA DE ATLETAS LESIONADOS DO CAMPO DE JOGOObservações EventuaisNADA HOUVE DE ANORMALSubstituiçõesTempo1T/2TEquipeEntrouSaiu45:00INTAtletico/PR17 - Paulo Henrique Dias da Cr ...20 - Otavio Henrique Passos Sa ...39:001TAmérica/RN13 - Walber da Silva Sousa Cab ...2 - Marcelo Ribeiro Santos17:002TAtletico/PR9 - Cleverson Gabriel Cordova ...21 - Nathan Allan de Souza18:002TAmérica/RN15 - Tiago da Silva Dutra5 - Marcio Henrique Maia Pass ...27:002TAmérica/RN18 - Thiago Cristian Alves de  ...6 - Arthur Henrique Peixoto S ...39:002TAtletico/PR8 - Joao Paulo da Silva32 - Douglas Coutinho Gomes de ..."
"Motivo de atraso no início e/ou reinício, e de acréscimos:"
"HOUVE O ACRÉSCIMO DE 2 E 4 MINUTOS NO PRIMEIRO E SEGUNDO TEMPO RESPECTIVAMENTE PELO MOTIVO DE PARALISAÇÕES,"
SUBSTITUIÇÕES E RETIRADA DE ATLETAS LESIONADOS DO CAMPO DE JOGO
"Ocorrências / ObservaçõesAos 23 minutos do primeiro tempo paralisei a partida devido ao uso de um apito pela torcida do américa fc, o que poderia interferir na partida,após o sistema de som do estádio anunciar a proibição do seu uso, não foi escutado durante o restante da partida. informo que no final dapartida foi apresentado boletim de ocorrência identificando o torcedor infrator.Motivo de atraso no início e/ou reinício, e de acréscimos:HOUVE O ACRÉSCIMO DE 2 E 4 MINUTOS NO PRIMEIRO E SEGUNDO TEMPO RESPECTIVAMENTE PELO MOTIVO DE PARALISAÇÕES,SUBSTITUIÇÕES E RETIRADA DE ATLETAS LESIONADOS DO CAMPO DE JOGOObservações EventuaisNADA HOUVE DE ANORMALSubstituiçõesTempo1T/2TEquipeEntrouSaiu45:00INTAtletico/PR17 - Paulo Henrique Dias da Cr ...20 - Otavio Henrique Passos Sa ...39:001TAmérica/RN13 - Walber da Silva Sousa Cab ...2 - Marcelo Ribeiro Santos17:002TAtletico/PR9 - Cleverson Gabriel Cordova ...21 - Nathan Allan de Souza18:002TAmérica/RN15 - Tiago da Silva Dutra5 - Marcio Henrique Maia Pass ...27:002TAmérica/RN18 - Thiago Cristian Alves de  ...6 - Arthur Henrique Peixoto S ...39:002TAtletico/PR8 - Joao Paulo da Silva32 - Douglas Coutinho Gomes de ...",,,,
Ocorrências / Observações,,,,
"Aos 23 minutos do primeiro tempo paralisei a partida devido ao uso de um apito pela torcida do américa fc, o que poderia interferir na partida,",,,,
"após o sistema de som do estádio anunciar a proibição do seu uso, não foi escutado durante o restante da partida. informo que no final da",,,,
partida foi apresentado boletim de ocorrência identificando o torcedor infrator.,,,,
"Motivo de atraso no início e/ou reinício, e de acréscimos:",,,,
"HOUVE O ACRÉSCIMO DE 2 E 4 MINUTOS NO PRIMEIRO E SEGUNDO TEMPO RESPECTIVAMENTE PELO MOTIVO DE PARALISAÇÕES,",,,,
SUBSTITUIÇÕES E RETIRADA DE ATLETAS LESIONADOS DO CAMPO DE JOGO,,,,
Observações Eventuais,,,,
NADA HOUVE DE ANORMAL,,,,
Substituições,,,,
Tempo,1T/2T,Equipe,Entrou,Saiu
45:00,INT,Atletico/PR,17 - Paulo Henrique Dias da Cr ...,20 - Otavio Henrique Passos Sa ...
39:00,1T,América/RN,13 - Walber da Silva Sousa Cab ...,2 - Marcelo Ribeiro Santos
17:00,2T,Atletico/PR,9 - Cleverson Gabriel Cordova ...,21 - Nathan Allan de Souza
18:00,2T,América/RN,15 - Tiago da Silva Dutra,5 - Marcio Henrique Maia Pass ...
27:00,2T,América/RN,18 - Thiago Cristian Alves de  ...,6 - Arthur Henrique Peixoto S ...
39:00,2T,Atletico/PR,8 - Joao Paulo da Silva,32 - Douglas Coutinho Gomes de ...
